-0.00593348, 0.85879740, 0.07228770
-0.00699608, 0.85986450, 0.10049110
-0.00798660, 0.86153690, 0.12853110
-0.00861416, 0.86375970, 0.15642730
-0.00893945, 0.86647810, 0.18419920
-0.00904842, 0.86963750, 0.21186630
-0.00896324, 0.87318290, 0.23944820
-0.00864912, 0.87705950, 0.26696440
-0.00807124, 0.88121270, 0.29443430
-0.00719478, 0.88558740, 0.32187760
-0.00594802, 0.89012900, 0.34931380
-0.00426759, 0.89478270, 0.37676240
-0.00263947, 0.89949360, 0.40424280
-0.00135085, 0.90420700, 0.43177470
-0.00004186, 0.90886800, 0.45937760
0.00177151, 0.91342190, 0.48698640
0.00388539, 0.91781380, 0.51438770
0.00527735, 0.92198900, 0.54158900
0.00578942, 0.92589270, 0.56861130
0.00596666, 0.92946990, 0.59547530
0.00603045, 0.93266610, 0.62220220
0.00592285, 0.93542620, 0.64881290
0.00580891, 0.93769570, 0.67532830
0.00566643, 0.93941960, 0.70176930
0.00537651, 0.94054310, 0.72815700
0.00485043, 0.94101150, 0.75451220
0.00428388, 0.94076990, 0.78085600
0.00387925, 0.93978740, 0.80720930
0.00353993, 0.93812080, 0.83359300
0.00311824, 0.93583350, 0.86009450
0.00260799, 0.93298780, 0.88724630
0.00209369, 0.92964670, 0.91510900
0.00146994, 0.92587260, 0.94362040
0.00099979, 0.92172830, 0.97271840
0.00123528, 0.91727630, 1.00234100
0.00202012, 0.91257930, 1.03242500
0.00251143, 0.90770010, 1.06291000
0.00257953, 0.90270110, 1.09373300
0.00249261, 0.89764510, 1.12483200
0.00221885, 0.89259460, 1.15614400
0.00192732, 0.88761250, 1.18760700
0.00223434, 0.88276110, 1.21916000
0.00308634, 0.87810340, 1.25074100
0.00416424, 0.87370180, 1.28228600
0.00540186, 0.86961890, 1.31373400
0.00682467, 0.86591760, 1.34502300
0.00841224, 0.86266030, 1.37609100
0.01015977, 0.85990980, 1.40687500
0.01196572, 0.85775690, 1.43731300
0.01372494, 0.85650720, 1.46734300
0.01533226, 0.85617230, 1.49690400
0.01688547, 0.85668050, 1.52593200
0.01813872, 0.85796000, 1.55436600
0.01850275, 0.85993930, 1.58224100
0.01808844, 0.86254680, 1.60990200
0.01763539, 0.86571070, 1.63740000
0.01728671, 0.86935960, 1.66474500
0.01684042, 0.87342150, 1.69195300
0.01621057, 0.87782510, 1.71903700
0.01544846, 0.88249860, 1.74600900
0.01463746, 0.88737040, 1.77288400
0.01377717, 0.89236880, 1.79967400
0.01281189, 0.89742220, 1.82639400
0.01179934, 0.90245900, 1.85305600
0.01058156, 0.90740750, 1.87967300
0.00876509, 0.91219600, 1.90626000
0.00653269, 0.91675300, 1.93283000
0.00498354, 0.92100680, 1.95939600
0.00424315, 0.92488570, 1.98597100
0.00390103, 0.92831810, 2.01256800
0.00377985, 0.93123250, 2.03920300
0.00397875, 0.93355700, 2.06588600
0.00460311, 0.93525940, 2.09263300
0.00567097, 0.93648100, 2.11945600
0.00658487, 0.93725190, 2.14636900
0.00719938, 0.93758280, 2.17338500
0.00765811, 0.93748420, 2.20051700
0.00799881, 0.93696670, 2.22778000
0.00820127, 0.93604090, 2.25518600
0.00821280, 0.93471730, 2.28274800
0.00800604, 0.93300660, 2.31048100
0.00775407, 0.93091930, 2.33839700
0.00760280, 0.92846600, 2.36651000
0.00736398, 0.92565730, 2.39483300
0.00676071, 0.92250380, 2.42338000
0.00587055, 0.91901610, 2.45216400
0.00507005, 0.91520460, 2.48119900
0.00439282, 0.91108010, 2.51049700
0.00380215, 0.90665300, 2.54007200
0.00331669, 0.90193410, 2.56993900
0.00292405, 0.89693380, 2.60010900
0.00264091, 0.89172430, 2.63059600
0.00249836, 0.88666610, 2.66141500
0.00216334, 0.88185330, 2.69257700
0.00154117, 0.87733070, 2.72409700
0.00069460, 0.87314320, 2.75598900
-0.00042291, 0.86933540, 2.78796600
-0.00177255, 0.86595220, 2.81936500
-0.00313943, 0.86303820, 2.85020200
-0.00453125, 0.86063830, 2.88052500
