0.28374420, -0.05946385, 0.00280806, 0.95705060
0.26369520, -0.06727292, 0.00995094, 0.96205830
0.24595370, -0.07620281, 0.01655508, 0.96592490
0.23096240, -0.08616348, 0.02301988, 0.96878820
0.21916320, -0.09706490, 0.02969645, 0.97078600
0.21069950, -0.10873740, 0.03608693, 0.97205630
0.20513400, -0.12016960, 0.04152061, 0.97273680
0.20198120, -0.12987230, 0.04628509, 0.97296550
0.20018950, -0.13635360, 0.05102636, 0.97288010
0.19805340, -0.13812140, 0.05569759, 0.97261860
0.19604630, -0.13413080, 0.05953444, 0.97231880
0.19478240, -0.12553170, 0.06289838, 0.97211840
0.19487580, -0.11381600, 0.06750131, 0.97215550
0.19694050, -0.10045090, 0.07303333, 0.97251020
0.20160340, -0.08702520, 0.07801358, 0.97247950
0.20919720, -0.07598790, 0.08030360, 0.97187080
0.21901860, -0.06762626, 0.07815667, 0.97075340
0.23021010, -0.06093194, 0.07058395, 0.96919640
0.24191390, -0.05504973, 0.05941901, 0.96726920
0.25327270, -0.05131202, 0.04705981, 0.96504100
0.26342880, -0.05219176, 0.03581225, 0.96258100
0.27269160, -0.05832871, 0.02670234, 0.95995850
0.28177190, -0.06815603, 0.01994425, 0.95724270
0.29041480, -0.08036011, 0.01575600, 0.95450290
0.29836520, -0.09362729, 0.01431432, 0.95180830
0.30536810, -0.10663360, 0.01496616, 0.94922810
0.31116830, -0.11767440, 0.01630429, 0.94683170
0.31551080, -0.12677760, 0.01689762, 0.94468820
0.31814060, -0.13478340, 0.01612608, 0.94286690
0.31880250, -0.14253200, 0.01530677, 0.94143710
0.31720060, -0.15031180, 0.01627450, 0.94046800
0.31280980, -0.15579540, 0.02099212, 0.94002880
0.30735170, -0.15632440, 0.02979251, 0.94018880
0.30319260, -0.14927260, 0.04133880, 0.94101720
0.30269870, -0.13249680, 0.05272341, 0.94249520
0.30785440, -0.10757270, 0.06138225, 0.94361070
0.31547580, -0.07788419, 0.06738372, 0.94414890
0.32265910, -0.04856914, 0.07175915, 0.94422600
0.32735120, -0.02557940, 0.07554122, 0.94395820
0.32993890, -0.01041360, 0.07976262, 0.94346170
0.33234680, -0.00028205, 0.08427563, 0.94285290
0.33415270, 0.00789595, 0.08793436, 0.94224790
0.33492860, 0.01610453, 0.09041937, 0.94176290
0.33424660, 0.02385884, 0.09158122, 0.94151420
0.33187050, 0.02980949, 0.09112745, 0.94161800
0.32803090, 0.03275968, 0.08857567, 0.94219050
0.32302110, 0.03330490, 0.08346058, 0.94334810
0.31713470, 0.03297967, 0.07645044, 0.94520680
0.31066480, 0.03300869, 0.06825954, 0.94763630
0.30390510, 0.03313254, 0.05910587, 0.94993790
0.29696080, 0.03309011, 0.04920735, 0.95205600
0.28963730, 0.03355450, 0.03881022, 0.95398580
0.28220460, 0.03575716, 0.02850271, 0.95572290
0.27495830, 0.03960354, 0.01811327, 0.95726250
0.26819360, 0.04338375, 0.00720142, 0.95860020
0.26220610, 0.04582434, -0.00457206, 0.95973120
0.25729100, 0.04776748, -0.01642863, 0.96065100
0.25375920, 0.05044149, -0.02676143, 0.96135500
0.25190710, 0.05432785, -0.03367857, 0.96183860
0.25169030, 0.05791929, -0.03678249, 0.96209720
0.25301160, 0.05980725, -0.03731162, 0.96212610
0.25577390, 0.06025645, -0.03658567, 0.96192090
0.25988000, 0.05949338, -0.03535724, 0.96147680
0.26523270, 0.05745215, -0.03268591, 0.96078930
0.27173470, 0.05344654, -0.02733472, 0.95985380
0.27926450, 0.04730991, -0.01827861, 0.95866570
0.28591850, 0.03920721, -0.00641709, 0.95721660
0.29113510, 0.03063449, 0.00593171, 0.95531340
0.29574180, 0.02306129, 0.01744446, 0.95292170
0.30056580, 0.01692928, 0.02765827, 0.95014380
0.30643460, 0.01292009, 0.03628315, 0.94708200
0.31417550, 0.01230486, 0.04364539, 0.94383900
0.32385520, 0.01617501, 0.05041227, 0.94051680
0.33389170, 0.02461094, 0.05713968, 0.93721790
0.34367720, 0.03583821, 0.06351016, 0.93404470
0.35265310, 0.04779067, 0.06835786, 0.93109950
0.36026080, 0.05817962, 0.07050800, 0.92848480
0.36594130, 0.06471351, 0.06878583, 0.92630290
0.36913610, 0.06592508, 0.06277416, 0.92530140
0.36928650, 0.06386878, 0.05382960, 0.92605480
0.36493580, 0.06151743, 0.04325210, 0.92805430
0.35657220, 0.06107782, 0.03224257, 0.93078650
0.34676440, 0.06005170, 0.02005387, 0.93373790
0.33808250, 0.05427334, 0.00429045, 0.93639530
0.33309600, 0.04099722, -0.01538377, 0.93824510
0.33434570, 0.02152712, -0.03570512, 0.93877390
0.34105570, 0.00064604, -0.05193524, 0.93746840
0.35028340, -0.01886843, -0.06170154, 0.93387400
0.36001010, -0.03423125, -0.06662567, 0.93017060
0.36821670, -0.04268590, -0.06854625, 0.92762880
0.37342910, -0.04418953, -0.06930191, 0.92618110
0.37606720, -0.04242523, -0.07026656, 0.92576010
0.37620570, -0.04085924, -0.06989151, 0.92629860
0.37387040, -0.03970899, -0.06558561, 0.92772880
0.36908760, -0.03652549, -0.05588582, 0.92998360
0.36188320, -0.03406536, -0.04380923, 0.93299540
0.35228310, -0.03424647, -0.03238915, 0.93669680
0.34008930, -0.03882352, -0.02226068, 0.94102030
0.32387710, -0.04584981, -0.01334711, 0.94589870
0.30460100, -0.05270146, -0.00504441, 0.95126430
