(0.08022836, -0.75894450, -0.04120639)
(0.02545834, -0.79306590, 0.02826491)
(-0.03276829, -0.82636620, 0.09383552)
(-0.09024851, -0.85557560, 0.15136700)
(-0.13912350, -0.87742450, 0.19595310)
(-0.16777160, -0.88998290, 0.22378310)
(-0.17139720, -0.89748910, 0.22823010)
(-0.14712900, -0.90527890, 0.20796360)
(-0.09558633, -0.91409430, 0.17259400)
(-0.04246980, -0.91995520, 0.13150170)
(0.00729671, -0.92212070, 0.08730421)
(0.05834427, -0.92505000, 0.04304596)
(0.11404160, -0.92959920, -0.00329414)
(0.16961990, -0.93299220, -0.05277052)
(0.22076150, -0.93245310, -0.10625600)
(0.26345540, -0.92304940, -0.16422940)
(0.29195780, -0.90107300, -0.22113410)
(0.30634480, -0.86707340, -0.26660960)
(0.31044750, -0.82444650, -0.29626110)
(0.29948190, -0.78018240, -0.30443000)
(0.27508900, -0.74100400, -0.29232550)
(0.24254410, -0.71363430, -0.26378670)
(0.20521020, -0.70272070, -0.22251270)
(0.16206280, -0.70764910, -0.17177630)
(0.11280370, -0.72825370, -0.11179510)
(0.05740342, -0.76260410, -0.04243589)
(-0.00234921, -0.80381040, 0.03054521)
(-0.06255381, -0.84416850, 0.10200060)
(-0.11833640, -0.87597480, 0.16621910)
(-0.15892430, -0.89296960, 0.21723140)
(-0.18222400, -0.89948090, 0.24611570)
(-0.18282740, -0.90452280, 0.24780740)
(-0.15591280, -0.91375450, 0.22192480)
(-0.11531240, -0.92364340, 0.17641910)
(-0.06821450, -0.92944490, 0.12415130)
(-0.02223749, -0.93127370, 0.07067512)
(0.03063205, -0.93273030, 0.01612768)
(0.08653390, -0.93642900, -0.03824804)
(0.14176650, -0.93968270, -0.09286004)
(0.18914690, -0.93714200, -0.15238250)
(0.22816760, -0.92374870, -0.21188360)
(0.25713130, -0.89449330, -0.26808760)
(0.27433800, -0.84985130, -0.31106810)
(0.27784080, -0.79801080, -0.33149760)
(0.26816820, -0.74730790, -0.32993060)
(0.24911620, -0.70607830, -0.31044580)
(0.22345310, -0.67900460, -0.27560840)
(0.19114790, -0.66718520, -0.23093010)
(0.15212620, -0.67498050, -0.17713230)
(0.10631650, -0.70406540, -0.11177830)
(0.05267484, -0.74722890, -0.03674429)
(-0.00451452, -0.79546460, 0.04145969)
(-0.06012543, -0.83976660, 0.11579240)
(-0.10381090, -0.87319170, 0.17728380)
(-0.13451870, -0.89655940, 0.22267840)
(-0.14806510, -0.91212870, 0.24218900)
(-0.14214260, -0.92214920, 0.22892270)
(-0.11697930, -0.92887060, 0.19216470)
(-0.08018681, -0.93437810, 0.13966810)
(-0.04097681, -0.93722690, 0.07976241)
(0.00026146, -0.93763880, 0.01989883)
(0.04753215, -0.93719700, -0.03939766)
(0.10050660, -0.93748370, -0.09811002)
(0.15022440, -0.93744970, -0.15850450)
(0.19483120, -0.93011000, -0.21957190)
(0.22930940, -0.90802170, -0.27833520)
(0.25206430, -0.86855980, -0.32680920)
(0.26379740, -0.81793170, -0.35993820)
(0.26461160, -0.76325680, -0.37344110)
(0.25457420, -0.71165500, -0.36438180)
(0.23660310, -0.67024590, -0.33770710)
(0.21361650, -0.64532990, -0.29834910)
(0.18554670, -0.63863340, -0.25121700)
(0.15252330, -0.65277180, -0.19802030)
(0.11484560, -0.68954310, -0.13516070)
(0.07281297, -0.74234780, -0.06468701)
(0.02672482, -0.80084920, 0.01078247)
(-0.02520757, -0.85469600, 0.08449101)
(-0.07195312, -0.89392400, 0.15195480)
(-0.10784730, -0.91646280, 0.20554570)
(-0.12784920, -0.92760720, 0.23266180)
(-0.13353840, -0.93293320, 0.22545800)
(-0.12237370, -0.93764380, 0.18958650)
(-0.09309442, -0.94015130, 0.13210090)
(-0.06048429, -0.93898440, 0.06822397)
(-0.02196426, -0.93491240, 0.00193933)
(0.02218291, -0.93175160, -0.06480794)
(0.07066046, -0.92701560, -0.13220270)
(0.11627180, -0.91718410, -0.19984040)
(0.15764010, -0.89873670, -0.26551730)
(0.19316210, -0.86815320, -0.32505530)
(0.22092590, -0.82369020, -0.37420980)
(0.23896240, -0.77053710, -0.40882470)
(0.24671880, -0.71511780, -0.42638580)
(0.24701760, -0.66384080, -0.42569640)
(0.24275030, -0.62311470, -0.40599610)
(0.23379610, -0.59906760, -0.37134670)
(0.21818240, -0.59286310, -0.32890170)
(0.19426930, -0.61251940, -0.28382560)
(0.16352760, -0.65453850, -0.23304400)
