(-0.16652310, -0.62728220, -0.08963121)
(-0.15885920, -0.62491180, -0.05729479)
(-0.15127850, -0.62260660, -0.02494286)
(-0.14303300, -0.62038920, 0.00728505)
(-0.13363650, -0.61828210, 0.03925619)
(-0.12344410, -0.61630830, 0.07099864)
(-0.11230790, -0.61449020, 0.10268330)
(-0.10003420, -0.61285060, 0.13446920)
(-0.08663927, -0.61141220, 0.16624360)
(-0.07225399, -0.61019750, 0.19787320)
(-0.05699444, -0.60922940, 0.22927020)
(-0.04097673, -0.60853050, 0.26034630)
(-0.02431698, -0.60812340, 0.29101340)
(-0.00713129, -0.60803080, 0.32118350)
(0.01062466, -0.60827540, 0.35076850)
(0.02913562, -0.60887980, 0.37968020)
(0.04785822, -0.60986680, 0.40783050)
(0.06630484, -0.61125900, 0.43526800)
(0.08507563, -0.61307910, 0.46300530)
(0.10347120, -0.61534970, 0.48939410)
(0.12033150, -0.61809350, 0.51207110)
(0.13522470, -0.62133320, 0.53051020)
(0.14868040, -0.62509160, 0.54594450)
(0.16097960, -0.62939110, 0.55864990)
(0.17241400, -0.63425460, 0.56890260)
(0.18300150, -0.63970460, 0.57697840)
(0.19239510, -0.64576390, 0.58315350)
(0.20023380, -0.65243950, 0.58763750)
(0.20615650, -0.65955950, 0.58984990)
(0.20980190, -0.66711000, 0.58981810)
(0.21080880, -0.67514130, 0.58783610)
(0.20862740, -0.68370410, 0.58419780)
(0.20363290, -0.69284900, 0.57919720)
(0.19685160, -0.70262620, 0.57312820)
(0.18905670, -0.71308650, 0.56664800)
(0.17985760, -0.72428020, 0.56008460)
(0.16895590, -0.73625810, 0.55139340)
(0.15608560, -0.74923450, 0.53850910)
(0.14110740, -0.76462080, 0.52162740)
(0.12437950, -0.78070870, 0.50172980)
(0.10633870, -0.79494000, 0.47954790)
(0.08630659, -0.80663160, 0.45581330)
(0.06468448, -0.81710920, 0.43125780)
(0.04352905, -0.82682850, 0.40661290)
(0.02430958, -0.83624510, 0.38242830)
(0.00617005, -0.84581430, 0.35833960)
(-0.01110762, -0.85599200, 0.33396430)
(-0.02763045, -0.86718020, 0.30906210)
(-0.04340140, -0.87895420, 0.28441030)
(-0.05835236, -0.89096310, 0.25890100)
(-0.07241971, -0.90302110, 0.23085950)
(-0.08553984, -0.91494260, 0.19931350)
(-0.09764905, -0.92654180, 0.16527650)
(-0.10868370, -0.93763300, 0.13005200)
(-0.11891440, -0.94803050, 0.09422277)
(-0.12865690, -0.95754860, 0.05693017)
(-0.13643360, -0.96600150, 0.01968108)
(-0.14067620, -0.97320350, -0.01598505)
(-0.14100760, -0.97896890, -0.05067744)
(-0.13883510, -0.98311200, -0.08422535)
(-0.13571270, -0.98544700, -0.11591040)
(-0.13200160, -0.98634040, -0.14544810)
(-0.12721180, -0.98607390, -0.17317850)
(-0.12162050, -0.98433480, -0.19932020)
(-0.11550490, -0.98081060, -0.22441310)
(-0.10914240, -0.97518890, -0.24871410)
(-0.10281020, -0.96715670, -0.27038920)
(-0.09678547, -0.95643990, -0.28749760)
(-0.09134549, -0.94341220, -0.29947870)
(-0.08676752, -0.92850940, -0.30822270)
(-0.08332881, -0.91206190, -0.31586750)
(-0.08115721, -0.89440020, -0.32295440)
(-0.08009542, -0.87585480, -0.32863170)
(-0.07999296, -0.85675630, -0.33294780)
(-0.08069938, -0.83743510, -0.33595110)
(-0.08206417, -0.81822180, -0.33769000)
(-0.08393687, -0.79944690, -0.33821290)
(-0.08620469, -0.78139660, -0.33756830)
(-0.08910583, -0.76377300, -0.33580460)
(-0.09232374, -0.74656730, -0.33297010)
(-0.09536570, -0.72993580, -0.32911340)
(-0.09786171, -0.71403450, -0.32430530)
(-0.10016990, -0.69901940, -0.31862180)
(-0.10288960, -0.68504660, -0.31211840)
(-0.10645790, -0.67227210, -0.30485070)
(-0.11058560, -0.66085200, -0.29687430)
(-0.11506560, -0.65094240, -0.28824470)
(-0.11971690, -0.64267220, -0.27901760)
(-0.12435850, -0.63578020, -0.26924850)
(-0.12880940, -0.63010630, -0.25899290)
(-0.13288860, -0.62558170, -0.24830650)
(-0.13630370, -0.62213780, -0.23784020)
(-0.13937670, -0.61970600, -0.22727880)
(-0.14284880, -0.61821750, -0.21522850)
(-0.14755450, -0.61760350, -0.20046560)
(-0.15346150, -0.61779550, -0.18336360)
(-0.15905280, -0.61872480, -0.16514600)
(-0.16279210, -0.62031130, -0.14693760)
(-0.16450460, -0.62230180, -0.12835280)
(-0.16526030, -0.62446560, -0.10942210)
