(-0.04781386, -0.48056160, -0.20148570)
(-0.05624826, -0.49458380, -0.17611720)
(-0.06425644, -0.50939410, -0.15058700)
(-0.07030977, -0.52479600, -0.12403140)
(-0.07475910, -0.54059310, -0.09558652)
(-0.07656188, -0.55658910, -0.06436672)
(-0.07553076, -0.57258750, -0.02974417)
(-0.07205882, -0.58839180, 0.00668429)
(-0.06639332, -0.60350340, 0.04385929)
(-0.05878147, -0.61734930, 0.08218415)
(-0.04943517, -0.62996040, 0.12085540)
(-0.03827359, -0.64137640, 0.15904470)
(-0.02525064, -0.65163760, 0.19592520)
(-0.01019878, -0.66078370, 0.23102430)
(0.00651379, -0.66885480, 0.26448510)
(0.02476210, -0.67589070, 0.29647790)
(0.04443660, -0.68193160, 0.32717300)
(0.06315041, -0.68701730, 0.35674090)
(0.08044119, -0.69118770, 0.38535190)
(0.09794752, -0.69448300, 0.41317630)
(0.11675610, -0.69694290, 0.44028020)
(0.13604630, -0.69860760, 0.46629660)
(0.15470540, -0.69970830, 0.49074790)
(0.17162140, -0.70119670, 0.51315630)
(0.18569790, -0.70331070, 0.53304420)
(0.19659680, -0.70618320, 0.54993370)
(0.20424700, -0.70994730, 0.56334710)
(0.20838230, -0.71473600, 0.57280670)
(0.20873640, -0.72068240, 0.57783480)
(0.20509000, -0.72791940, 0.57773980)
(0.19775570, -0.73658010, 0.57183710)
(0.18710140, -0.74679740, 0.56351610)
(0.17344360, -0.75870450, 0.55398370)
(0.15709870, -0.77243430, 0.54175800)
(0.13751750, -0.78930590, 0.52631930)
(0.11478300, -0.80930110, 0.50714770)
(0.09426459, -0.82467070, 0.48359220)
(0.07665224, -0.83485080, 0.45477350)
(0.06074028, -0.84169320, 0.42567020)
(0.04664189, -0.84586490, 0.39977100)
(0.03386731, -0.84803330, 0.37555440)
(0.02066150, -0.84886550, 0.35355290)
(0.00717019, -0.84902870, 0.33411720)
(-0.00563502, -0.84919020, 0.31298770)
(-0.01768872, -0.85001710, 0.28899210)
(-0.02872803, -0.85217650, 0.26350020)
(-0.03818899, -0.85610450, 0.23708810)
(-0.04629441, -0.86149340, 0.21033150)
(-0.05332598, -0.86816230, 0.18375070)
(-0.05906092, -0.87594490, 0.15712420)
(-0.06450918, -0.88467460, 0.13019290)
(-0.07088149, -0.89418540, 0.10248730)
(-0.07665860, -0.90431060, 0.07480235)
(-0.07945738, -0.91488410, 0.04856130)
(-0.07976577, -0.92573950, 0.02346331)
(-0.07873958, -0.93671040, -0.00063880)
(-0.07680542, -0.94763050, -0.02273486)
(-0.07300194, -0.95833350, -0.04591477)
(-0.06694415, -0.96809560, -0.07323734)
(-0.05849666, -0.97578900, -0.10326530)
(-0.04606155, -0.98120240, -0.13435120)
(-0.02946724, -0.98413950, -0.16486630)
(-0.01110438, -0.98440440, -0.19318100)
(0.00872811, -0.98180100, -0.21824510)
(0.02937343, -0.97613310, -0.24133850)
(0.04927065, -0.96759710, -0.26409300)
(0.06875587, -0.95727470, -0.28591600)
(0.08751960, -0.94542560, -0.30495190)
(0.10518270, -0.93225190, -0.32137310)
(0.12136610, -0.91795590, -0.33569050)
(0.13527090, -0.90273980, -0.34811260)
(0.14822270, -0.88680580, -0.35884770)
(0.16294790, -0.87027220, -0.36810460)
(0.17901050, -0.85280200, -0.37609150)
(0.19494770, -0.83418010, -0.38301690)
(0.20936770, -0.81422690, -0.38908930)
(0.22087830, -0.79276260, -0.39451720)
(0.22850310, -0.76960780, -0.40021300)
(0.23271710, -0.74458280, -0.40460820)
(0.23382760, -0.71703740, -0.40195180)
(0.23140860, -0.68526570, -0.39079850)
(0.22777050, -0.65461300, -0.38131860)
(0.22421870, -0.62742150, -0.37925750)
(0.21996540, -0.60216980, -0.37917840)
(0.21445610, -0.57884790, -0.37612460)
(0.20713650, -0.55744600, -0.37140280)
(0.19746290, -0.53795400, -0.36766650)
(0.18529910, -0.52036200, -0.36515010)
(0.17094150, -0.50466020, -0.36293300)
(0.15469320, -0.49083850, -0.36035750)
(0.13685760, -0.47888720, -0.35676650)
(0.11773790, -0.46886580, -0.35200180)
(0.09763739, -0.46113620, -0.34666030)
(0.07683571, -0.45572510, -0.33683220)
(0.05469348, -0.45260050, -0.32006700)
(0.03264049, -0.45173070, -0.30036930)
(0.01216999, -0.45308390, -0.28136180)
(-0.00703921, -0.45662820, -0.26184800)
(-0.02324902, -0.46248150, -0.24190490)
(-0.03587577, -0.47122550, -0.22172070)
