(0.11719280, -0.65968230, -0.28136520)
(0.11925520, -0.68715570, -0.25790740)
(0.12117290, -0.71461670, -0.23426140)
(0.12183490, -0.74177940, -0.21022820)
(0.12118130, -0.76835840, -0.18560920)
(0.11938880, -0.79406780, -0.16020520)
(0.11651690, -0.81862200, -0.13372050)
(0.11262520, -0.84173520, -0.10640070)
(0.10777230, -0.86312170, -0.07938480)
(0.10196980, -0.88249600, -0.05256809)
(0.09540620, -0.89957220, -0.02639939)
(0.08824225, -0.91413900, -0.00198645)
(0.08024746, -0.92656640, 0.02107285)
(0.07232033, -0.93708070, 0.04187603)
(0.06505606, -0.94583670, 0.05982454)
(0.05816996, -0.95298930, 0.07517722)
(0.05185241, -0.95869340, 0.08741606)
(0.04616342, -0.96310370, 0.09645370)
(0.04099295, -0.96637520, 0.10243700)
(0.03623017, -0.96866270, 0.10537340)
(0.03176426, -0.97012110, 0.10520330)
(0.02748440, -0.97090520, 0.10227120)
(0.02334074, -0.97116990, 0.09696176)
(0.01934947, -0.97106990, 0.08965971)
(0.01548272, -0.97070930, 0.08074972)
(0.01171247, -0.96950840, 0.07061647)
(0.00801068, -0.96737610, 0.05964463)
(0.00431145, -0.96446040, 0.04790045)
(0.00063139, -0.96090910, 0.03535068)
(-0.00273201, -0.95687000, 0.02346739)
(-0.00565619, -0.95249110, 0.01274831)
(-0.00825487, -0.94792030, 0.00281157)
(-0.01057535, -0.94330530, -0.00627832)
(-0.01254034, -0.93879410, -0.01438781)
(-0.01441366, -0.93453460, -0.02204703)
(-0.01633285, -0.93067460, -0.02966581)
(-0.01825034, -0.92736200, -0.03709218)
(-0.02054442, -0.92474460, -0.04439948)
(-0.02321148, -0.92297040, -0.05167354)
(-0.02632258, -0.92218710, -0.05900013)
(-0.03011658, -0.92249310, -0.06642958)
(-0.03454709, -0.92364780, -0.07383002)
(-0.03942564, -0.92546310, -0.08119506)
(-0.04456734, -0.92778000, -0.08854458)
(-0.04978729, -0.93043910, -0.09589846)
(-0.05490735, -0.93328120, -0.10328150)
(-0.05990960, -0.93614720, -0.11082840)
(-0.06477109, -0.93887780, -0.11865580)
(-0.06942690, -0.94131380, -0.12684770)
(-0.07381209, -0.94329600, -0.13548800)
(-0.07786173, -0.94466500, -0.14466080)
(-0.08141769, -0.94526180, -0.15445020)
(-0.08477389, -0.94492720, -0.16494010)
(-0.08850706, -0.94350180, -0.17614270)
(-0.09262414, -0.94082650, -0.18769110)
(-0.09699034, -0.93674200, -0.20042560)
(-0.10153180, -0.93108920, -0.21517540)
(-0.10617460, -0.92370870, -0.23159440)
(-0.11084480, -0.91444080, -0.24934500)
(-0.11544370, -0.90311400, -0.26811030)
(-0.11984210, -0.88976470, -0.28757330)
(-0.12391340, -0.87451370, -0.30741700)
(-0.12753060, -0.85748140, -0.32732440)
(-0.13056710, -0.83878850, -0.34697870)
(-0.13289600, -0.81855550, -0.36606270)
(-0.13439070, -0.79690310, -0.38425960)
(-0.13492630, -0.77395180, -0.40125240)
(-0.13447350, -0.74982210, -0.41672410)
(-0.13308100, -0.72463480, -0.43035780)
(-0.13078800, -0.69851030, -0.44184380)
(-0.12763350, -0.67156930, -0.45106240)
(-0.12365660, -0.64393230, -0.45808500)
(-0.11889640, -0.61600570, -0.46299090)
(-0.11339220, -0.58838600, -0.46585940)
(-0.10718340, -0.56139340, -0.46676950)
(-0.10033350, -0.53534750, -0.46580070)
(-0.09293965, -0.51056750, -0.46303210)
(-0.08510127, -0.48737310, -0.45863140)
(-0.07691792, -0.46608350, -0.45303950)
(-0.06848913, -0.44701820, -0.44654280)
(-0.05991437, -0.43049660, -0.43941210)
(-0.05129321, -0.41683820, -0.43191830)
(-0.04272594, -0.40634580, -0.42433240)
(-0.03421488, -0.39906220, -0.41692500)
(-0.02557015, -0.39488850, -0.40996710)
(-0.01665030, -0.39373470, -0.40370370)
(-0.00752108, -0.39551040, -0.39810000)
(0.00177947, -0.40012550, -0.39295860)
(0.01128174, -0.40748970, -0.38808030)
(0.02096155, -0.41751290, -0.38326610)
(0.03074920, -0.43010480, -0.37831710)
(0.04057494, -0.44517520, -0.37303410)
(0.05036908, -0.46263380, -0.36721810)
(0.06014535, -0.48240910, -0.36067010)
(0.06986658, -0.50429630, -0.35319110)
(0.07931177, -0.52796810, -0.34458920)
(0.08825850, -0.55309680, -0.33474290)
(0.09648433, -0.57935430, -0.32327910)
(0.10368090, -0.60641290, -0.30956430)
(0.10984070, -0.63394470, -0.29361350)
