0.01565586, -0.02972552, 0.01591304, 0.99930900
-0.00410418, -0.10418260, 0.01595886, 0.99543350
-0.02217499, -0.15004040, 0.01911061, 0.99164540
-0.03657644, -0.17254180, 0.02211653, 0.98834910
-0.04483838, -0.17970460, 0.02259393, 0.98594930
-0.04849730, -0.17651610, 0.02058995, 0.98485050
-0.05097350, -0.16367110, 0.01704635, 0.98545720
-0.05406518, -0.14264990, 0.01277728, 0.98807520
-0.05729549, -0.11756590, 0.00855039, 0.99074130
-0.06016779, -0.09314269, 0.00570800, 0.99260960
-0.06225759, -0.07259281, 0.00506335, 0.99375940
-0.06380025, -0.05652041, 0.00587287, 0.99427000
-0.06523455, -0.04535169, 0.00792974, 0.99422070
-0.06688191, -0.04291379, 0.01221277, 0.99369060
-0.06724015, -0.05588185, 0.01820174, 0.99275920
-0.06367841, -0.08529412, 0.02290656, 0.99150540
-0.05629885, -0.12087080, 0.02331770, 0.99000890
-0.05121829, -0.14072090, 0.01868126, 0.98853330
-0.05416403, -0.12453140, 0.00997194, 0.98912040
-0.06307054, -0.07389396, -0.00104299, 0.99121830
-0.07240063, -0.00683755, -0.01245920, 0.99342700
-0.07858557, 0.05189942, -0.02098689, 0.99434640
-0.08182229, 0.08214579, -0.02339781, 0.99297360
-0.08309593, 0.07537913, -0.01976126, 0.99214620
-0.08250720, 0.03435898, -0.01133471, 0.99200450
-0.07901235, -0.02879993, 0.00060858, 0.99164890
-0.07366087, -0.09573686, 0.01351316, 0.99017990
-0.06907957, -0.14493150, 0.02340014, 0.98669800
-0.06757490, -0.16309740, 0.02810487, 0.98360570
-0.06975482, -0.15068100, 0.02867885, 0.98360460
-0.07363819, -0.11917660, 0.02710169, 0.98568980
-0.07710632, -0.08431991, 0.02492940, 0.98885360
-0.07819833, -0.05977043, 0.02347904, 0.99208840
-0.07671721, -0.05273562, 0.02357110, 0.99438660
-0.07298706, -0.06656527, 0.02578301, 0.99474070
-0.06723958, -0.09607113, 0.02940434, 0.99276730
-0.05970646, -0.13300130, 0.03345620, 0.98967300
-0.05113450, -0.16952490, 0.03708564, 0.98597310
-0.04274494, -0.19900130, 0.03997947, 0.98213770
-0.03537905, -0.22017790, 0.04139218, 0.97863740
-0.02909693, -0.23285780, 0.04048874, 0.97594230
-0.02253699, -0.23670630, 0.03643415, 0.97452270
-0.01418689, -0.23138830, 0.02807246, 0.97484890
-0.00265438, -0.21567010, 0.01333637, 0.97739120
0.01251729, -0.18441980, -0.00958187, 0.98261980
0.03093401, -0.13324100, -0.03934767, 0.98904840
0.05182271, -0.05833891, -0.07124518, 0.99196820
0.07439154, 0.03728934, -0.10007880, 0.98858490
0.09720357, 0.14303870, -0.12191820, 0.97614850
0.11906260, 0.24478580, -0.13710860, 0.95255120
0.14083470, 0.32855820, -0.14684610, 0.92424010
0.16491560, 0.39135540, -0.15358870, 0.89562790
0.19052570, 0.43578310, -0.15926510, 0.86931530
0.21257970, 0.46413880, -0.16416260, 0.84790280
0.22838860, 0.47827930, -0.16691180, 0.83399090
0.23613070, 0.47658210, -0.16749660, 0.83018020
0.23862450, 0.46097040, -0.16656130, 0.83762600
0.23855810, 0.43442990, -0.16475020, 0.85081260
0.23823190, 0.39994650, -0.16270770, 0.86694490
0.23956110, 0.36108040, -0.16107810, 0.88376700
0.24116470, 0.32486630, -0.16007090, 0.89902280
0.24272680, 0.29424620, -0.15976380, 0.91045610
0.24443840, 0.27118960, -0.16062510, 0.91692440
0.24649060, 0.25682610, -0.16312310, 0.91984960
0.24907420, 0.25335280, -0.16742410, 0.91878310
0.25238040, 0.26580130, -0.16936290, 0.91315590
0.25743710, 0.29917500, -0.16201110, 0.90239890
0.26599200, 0.35097100, -0.13988360, 0.88594350
0.27633650, 0.40501740, -0.11128780, 0.86438050
0.28654930, 0.44371190, -0.09212702, 0.84744810
0.29459010, 0.45111180, -0.09552007, 0.83950980
0.29547620, 0.42958510, -0.12295920, 0.84309830
0.29128330, 0.39264840, -0.16032090, 0.85528980
0.28780690, 0.35481700, -0.19141180, 0.86546610
0.29062830, 0.33421290, -0.20346360, 0.87065270
0.29863730, 0.34227020, -0.19634980, 0.86808170
0.30986420, 0.37784500, -0.17288100, 0.85529400
0.32233910, 0.42413770, -0.13870240, 0.83630960
0.33409210, 0.46358130, -0.10484420, 0.81783020
0.34307350, 0.47983490, -0.08292050, 0.80588920
0.34508900, 0.47075870, -0.08325998, 0.80652000
0.34121780, 0.44320920, -0.10462450, 0.82020050
0.33504520, 0.40417580, -0.13652410, 0.83689790
0.33015620, 0.36409740, -0.16420050, 0.85272120
0.33002860, 0.33478480, -0.17640990, 0.86399510
0.33404840, 0.32529520, -0.17324260, 0.86719390
0.34031980, 0.33580290, -0.15715040, 0.86261490
0.34789710, 0.35879270, -0.13398670, 0.85309980
0.35583450, 0.38686570, -0.11042780, 0.84127710
0.36318650, 0.41262290, -0.09218869, 0.82977570
0.36642690, 0.42866510, -0.07897486, 0.82201620
0.35975090, 0.42637330, -0.06738075, 0.82748510
0.34256420, 0.40427250, -0.05434101, 0.84510510
0.31545140, 0.36750000, -0.04008043, 0.87084980
0.28207870, 0.32122250, -0.02595872, 0.90069320
0.24365820, 0.26857550, -0.01320356, 0.93060870
0.20114850, 0.20991000, -0.00235915, 0.95657160
0.15550840, 0.14797630, 0.00606859, 0.97598320
0.10802150, 0.08557443, 0.01183654, 0.98919630
0.06086166, 0.02550426, 0.01503471, 0.99678140
