0.00204929, 0.93900480, 0.01111483
0.00222233, 0.93876680, 0.01107071
0.00239764, 0.93853580, 0.01102552
0.00257417, 0.93831170, 0.01097973
0.00275092, 0.93809460, 0.01093384
0.00292686, 0.93788440, 0.01088834
0.00310095, 0.93768110, 0.01084372
0.00327218, 0.93748460, 0.01080047
0.00343952, 0.93729500, 0.01075908
0.00360195, 0.93711220, 0.01072004
0.00375874, 0.93693620, 0.01068398
0.00391216, 0.93676690, 0.01065220
0.00406283, 0.93660440, 0.01062402
0.00421068, 0.93644870, 0.01059834
0.00435564, 0.93629960, 0.01057402
0.00449761, 0.93615720, 0.01054996
0.00463652, 0.93602140, 0.01052503
0.00477229, 0.93589220, 0.01049811
0.00490485, 0.93576960, 0.01046809
0.00503410, 0.93565360, 0.01043385
0.00515998, 0.93554410, 0.01039489
0.00528241, 0.93544120, 0.01035241
0.00540129, 0.93534470, 0.01030705
0.00551656, 0.93525470, 0.01025941
0.00562814, 0.93517110, 0.01021010
0.00573594, 0.93509400, 0.01015972
0.00583989, 0.93502320, 0.01010886
0.00593990, 0.93495890, 0.01005813
0.00603590, 0.93490080, 0.01000813
0.00612776, 0.93484910, 0.00995947
0.00621293, 0.93480370, 0.00991292
0.00629102, 0.93476450, 0.00986807
0.00636338, 0.93473150, 0.00982406
0.00643136, 0.93470480, 0.00978000
0.00649633, 0.93468430, 0.00973503
0.00655964, 0.93467000, 0.00968826
0.00662264, 0.93466170, 0.00963884
0.00668669, 0.93465970, 0.00958588
0.00675314, 0.93466370, 0.00952851
0.00682250, 0.93467370, 0.00946622
0.00689128, 0.93468980, 0.00940043
0.00695908, 0.93471190, 0.00933180
0.00702609, 0.93474010, 0.00926074
0.00709248, 0.93477420, 0.00918767
0.00715846, 0.93481420, 0.00911302
0.00722420, 0.93486010, 0.00903722
0.00728989, 0.93491190, 0.00896069
0.00735571, 0.93496960, 0.00888385
0.00742185, 0.93503310, 0.00880713
0.00748849, 0.93510250, 0.00873094
0.00755582, 0.93517760, 0.00865573
0.00762403, 0.93525850, 0.00858190
0.00769330, 0.93534520, 0.00850988
0.00776382, 0.93543760, 0.00844010
0.00783577, 0.93553560, 0.00837298
0.00790933, 0.93563930, 0.00830895
0.00798470, 0.93574870, 0.00824842
0.00806205, 0.93586370, 0.00819183
0.00814158, 0.93598430, 0.00813960
0.00822346, 0.93611040, 0.00809214
0.00830789, 0.93624210, 0.00804990
0.00839505, 0.93637930, 0.00801328
0.00848512, 0.93652200, 0.00798271
0.00857829, 0.93667010, 0.00795862
0.00867475, 0.93682370, 0.00794143
0.00877468, 0.93698280, 0.00793157
0.00887827, 0.93714710, 0.00792946
0.00898569, 0.93731700, 0.00793552
0.00909715, 0.93749210, 0.00794997
0.00921267, 0.93767250, 0.00797238
0.00933210, 0.93785820, 0.00800252
0.00945527, 0.93804920, 0.00804022
0.00958200, 0.93824550, 0.00808530
0.00971214, 0.93844690, 0.00813758
0.00984552, 0.93865350, 0.00819687
0.00998197, 0.93886540, 0.00826300
0.01012132, 0.93908230, 0.00833579
0.01026340, 0.93930440, 0.00841506
0.01040805, 0.93953160, 0.00850062
0.01055511, 0.93976380, 0.00859231
0.01070439, 0.94000100, 0.00868993
0.01085575, 0.94024330, 0.00879332
0.01100901, 0.94049060, 0.00890228
0.01116399, 0.94074290, 0.00901664
0.01132055, 0.94100000, 0.00913622
0.01147850, 0.94126210, 0.00926084
0.01163769, 0.94152920, 0.00939033
0.01179794, 0.94180100, 0.00952449
0.01195909, 0.94207780, 0.00966315
0.01212096, 0.94235930, 0.00980613
0.01228341, 0.94264550, 0.00995326
0.01244625, 0.94293670, 0.01010434
0.01260932, 0.94323250, 0.01025921
0.01277245, 0.94353300, 0.01041768
0.01293547, 0.94383820, 0.01057957
0.01309823, 0.94414820, 0.01074470
0.01326055, 0.94446270, 0.01091290
0.01342226, 0.94478190, 0.01108399
0.01358320, 0.94510560, 0.01125781
0.01374320, 0.94543400, 0.01143413
0.01390209, 0.94576680, 0.01161274
0.01405971, 0.94610420, 0.01179339
0.01421589, 0.94644610, 0.01197588
0.01437046, 0.94679240, 0.01215996
0.01452325, 0.94714320, 0.01234543
0.01467410, 0.94749840, 0.01253206
0.01482285, 0.94785800, 0.01271962
0.01496932, 0.94822200, 0.01290788
0.01511334, 0.94859030, 0.01309663
0.01525476, 0.94896290, 0.01328564
0.01539339, 0.94933980, 0.01347468
0.01552909, 0.94972100, 0.01366352
0.01566167, 0.95010640, 0.01385196
0.01579097, 0.95049610, 0.01403975
0.01591683, 0.95088990, 0.01422668
0.01603907, 0.95128790, 0.01441253
0.01615760, 0.95168730, 0.01459706
0.01627260, 0.95207690, 0.01478005
0.01638415, 0.95245590, 0.01496128
0.01649230, 0.95282440, 0.01514053
0.01659710, 0.95318230, 0.01531756
0.01669862, 0.95352980, 0.01549216
0.01679690, 0.95386710, 0.01566410
0.01689201, 0.95419410, 0.01583316
0.01698400, 0.95451090, 0.01599910
0.01707292, 0.95481780, 0.01616172
0.01715883, 0.95511460, 0.01632150
0.01724179, 0.95540160, 0.01647909
0.01732185, 0.95567880, 0.01663451
0.01739907, 0.95594620, 0.01678777
0.01747350, 0.95620410, 0.01693891
0.01754520, 0.95645240, 0.01708793
0.01761422, 0.95669130, 0.01723485
0.01768062, 0.95692080, 0.01737969
0.01774446, 0.95714110, 0.01752247
0.01780579, 0.95735220, 0.01766321
0.01786466, 0.95755420, 0.01780191
0.01792114, 0.95774720, 0.01793861
0.01797527, 0.95793130, 0.01807331
0.01802712, 0.95810650, 0.01820605
0.01807673, 0.95827310, 0.01833682
0.01812417, 0.95843090, 0.01846565
0.01816949, 0.95858020, 0.01859257
0.01821275, 0.95872100, 0.01871758
0.01825399, 0.95885340, 0.01884070
0.01829329, 0.95897760, 0.01896195
0.01833068, 0.95909350, 0.01908136
0.01836624, 0.95920120, 0.01919893
0.01840000, 0.95930100, 0.01931469
0.01843204, 0.95939280, 0.01942865
0.01846240, 0.95947660, 0.01954083
0.01849114, 0.95955280, 0.01965124
0.01851832, 0.95962130, 0.01975992
0.01854398, 0.95968210, 0.01986686
0.01856820, 0.95973540, 0.01997210
0.01859102, 0.95978130, 0.02007564
0.01861249, 0.95981990, 0.02017752
0.01863268, 0.95985110, 0.02027773
0.01865164, 0.95987530, 0.02037631
0.01866943, 0.95989230, 0.02047326
0.01868609, 0.95990240, 0.02056861
0.01870169, 0.95990560, 0.02066238
0.01871629, 0.95990190, 0.02075458
0.01872993, 0.95989150, 0.02084523
0.01874246, 0.95987450, 0.02093435
0.01875279, 0.95985090, 0.02102195
0.01876079, 0.95982090, 0.02110805
0.01876646, 0.95978440, 0.02119268
0.01876982, 0.95974170, 0.02127584
0.01877087, 0.95969280, 0.02135756
0.01876962, 0.95963770, 0.02143786
0.01876609, 0.95957660, 0.02151674
0.01876028, 0.95950960, 0.02159424
0.01875221, 0.95943670, 0.02167036
0.01874188, 0.95935810, 0.02174520
0.01872930, 0.95927380, 0.02181869
0.01871450, 0.95918380, 0.02189054
0.01869746, 0.95908840, 0.02196044
0.01867822, 0.95898760, 0.02202810
0.01865677, 0.95888140, 0.02209322
0.01863313, 0.95877000, 0.02215551
0.01860730, 0.95865350, 0.02221466
0.01857930, 0.95853180, 0.02227039
0.01854914, 0.95840520, 0.02232239
0.01851683, 0.95827360, 0.02237038
0.01848238, 0.95813730, 0.02241404
0.01844579, 0.95799630, 0.02245308
0.01840709, 0.95785060, 0.02248722
0.01836627, 0.95770040, 0.02251614
0.01832335, 0.95754580, 0.02253957
0.01827834, 0.95738670, 0.02255718
0.01823125, 0.95722340, 0.02256870
0.01818210, 0.95705590, 0.02257382
0.01813088, 0.95688430, 0.02257015
0.01807761, 0.95670870, 0.02255291
0.01802231, 0.95652910, 0.02252506
0.01796498, 0.95634570, 0.02248999
0.01790563, 0.95615850, 0.02245112
0.01784427, 0.95596770, 0.02241186
0.01778091, 0.95577330, 0.02237561
0.01771557, 0.95557540, 0.02234579
0.01764825, 0.95537410, 0.02232581
0.01757896, 0.95516940, 0.02231907
0.01750772, 0.95496160, 0.02232849
0.01743453, 0.95475060, 0.02235181
0.01735940, 0.95453650, 0.02238506
0.01728235, 0.95431950, 0.02242430
0.01720339, 0.95409950, 0.02246554
0.01712252, 0.95387690, 0.02250482
0.01703975, 0.95365140, 0.02253818
0.01695510, 0.95342340, 0.02256165
0.01686858, 0.95319280, 0.02257127
0.01678019, 0.95295980, 0.02256441
0.01668995, 0.95272450, 0.02254802
0.01659787, 0.95248680, 0.02252378
0.01650395, 0.95224700, 0.02249172
0.01640822, 0.95200500, 0.02245188
0.01631067, 0.95176110, 0.02240430
0.01621132, 0.95151530, 0.02234902
0.01611017, 0.95126760, 0.02228608
0.01600725, 0.95101820, 0.02221551
0.01590255, 0.95076710, 0.02213735
0.01579610, 0.95051440, 0.02205164
0.01568789, 0.95026030, 0.02195841
0.01557794, 0.95000480, 0.02185771
0.01546627, 0.94974790, 0.02174957
0.01535287, 0.94948990, 0.02163404
0.01523777, 0.94923070, 0.02151114
0.01512097, 0.94897050, 0.02138091
0.01500248, 0.94870920, 0.02124340
0.01488231, 0.94844720, 0.02109864
0.01476032, 0.94818440, 0.02094647
