(0.14756100, 0.30288890, -0.10057340, 0.93831290)
(0.14727160, 0.30757980, -0.10152210, 0.93685360)
(0.14695390, 0.31202260, -0.10243200, 0.93543390)
(0.14660800, 0.31626330, -0.10330480, 0.93405860)
(0.14623430, 0.32031040, -0.10414200, 0.93273310)
(0.14583290, 0.32415320, -0.10494540, 0.93146250)
(0.14540410, 0.32778110, -0.10570380, 0.93025180)
(0.14494820, 0.33118370, -0.10639520, 0.92910620)
(0.14446550, 0.33435020, -0.10700460, 0.92803090)
(0.14395600, 0.33727010, -0.10751710, 0.92703100)
(0.14342010, 0.33993280, -0.10791770, 0.92611160)
(0.14285810, 0.34232780, -0.10819170, 0.92527780)
(0.14226590, 0.34444440, -0.10832410, 0.92453490)
(0.14159340, 0.34627210, -0.10829990, 0.92388780)
(0.14083720, 0.34780020, -0.10810430, 0.92334180)
(0.14001200, 0.34901820, -0.10772230, 0.92290190)
(0.13913230, 0.34991540, -0.10716280, 0.92257330)
(0.13821280, 0.35048140, -0.10645240, 0.92236120)
(0.13726790, 0.35070550, -0.10560270, 0.92227070)
(0.13631240, 0.35057710, -0.10462570, 0.92230680)
(0.13536070, 0.35008560, -0.10353310, 0.92247480)
(0.13442750, 0.34922050, -0.10233670, 0.92277970)
(0.13352740, 0.34795330, -0.10104830, 0.92322680)
(0.13267490, 0.34614340, -0.09967960, 0.92382110)
(0.13188460, 0.34403220, -0.09824248, 0.92456770)
